State_name,State,Age_group,Year,Deaths,Population,Crude_Rate
California,CA,55-64,1999,5901,2543047,232
California,CA,55-64,2000,5780,2614093,221.1
California,CA,55-64,2001,5625,2728417,206.2
California,CA,55-64,2002,6014,2909487,206.7
California,CA,55-64,2003,6220,3062563,203.1
California,CA,55-64,2004,6020,3205945,187.8
California,CA,55-64,2005,6233,3352893,185.9
California,CA,55-64,2006,6322,3487880,181.3
California,CA,55-64,2007,6249,3618423,172.7
California,CA,55-64,2008,6235,3748885,166.3
California,CA,55-64,2009,6169,3905550,158
California,CA,55-64,2010,6208,4036493,153.8
California,CA,55-64,2011,6387,4219756,151.4
California,CA,55-64,2012,6660,4303873,154.7
California,CA,55-64,2013,6585,4403436,149.5
California,CA,55-64,2014,6525,4519600,144.4
California,CA,55-64,2015,6805,4629863,147
California,CA,55-64,2016,7025,4688718,149.8
California,CA,55-64,2017,7178,4762678,150.7
California,CA,65-74,1999,11996,1888004,635.4
California,CA,65-74,2000,11103,1887823,588.1
California,CA,65-74,2001,10734,1897877,565.6
California,CA,65-74,2002,10550,1907462,553.1
California,CA,65-74,2003,10080,1929662,522.4
California,CA,65-74,2004,9469,1950335,485.5
California,CA,65-74,2005,9048,1972493,458.7
California,CA,65-74,2006,8914,1992873,447.3
California,CA,65-74,2007,8426,2046051,411.8
California,CA,65-74,2008,8467,2132744,397
California,CA,65-74,2009,8238,2216229,371.7
California,CA,65-74,2010,7993,2275336,351.3
California,CA,65-74,2011,8262,2377066,347.6
California,CA,65-74,2012,8354,2539119,329
California,CA,65-74,2013,8845,2688985,328.9
California,CA,65-74,2014,8933,2834360,315.2
California,CA,65-74,2015,9702,2977403,325.9
California,CA,65-74,2016,10078,3089002,326.3
California,CA,65-74,2017,10542,3195800,329.9
California,CA,75-84,1999,22777,1259639,1808.2
California,CA,75-84,2000,21343,1282178,1664.6
California,CA,75-84,2001,21560,1316542,1637.6
California,CA,75-84,2002,21409,1338193,1599.8
California,CA,75-84,2003,20974,1354713,1548.2
California,CA,75-84,2004,19494,1362004,1431.3
California,CA,75-84,2005,19061,1373521,1387.7
California,CA,75-84,2006,18465,1366698,1351.1
California,CA,75-84,2007,16860,1363783,1236.3
California,CA,75-84,2008,16243,1363109,1191.6
California,CA,75-84,2009,15087,1363420,1106.6
California,CA,75-84,2010,14621,1370210,1067.1
California,CA,75-84,2011,14500,1387924,1044.7
California,CA,75-84,2012,14117,1406685,1003.6
California,CA,75-84,2013,14150,1434280,986.6
California,CA,75-84,2014,13449,1470037,914.9
California,CA,75-84,2015,14032,1503574,933.2
California,CA,75-84,2016,13917,1535300,906.5
California,CA,75-84,2017,14045,1576765,890.7
California,CA,85+,1999,26223,413264,6345.3
California,CA,85+,2000,25535,425657,5999
California,CA,85+,2001,25840,437227,5910
California,CA,85+,2002,25645,446450,5744.2
California,CA,85+,2003,26053,461006,5651.3
California,CA,85+,2004,24918,471045,5289.9
California,CA,85+,2005,25406,493239,5150.8
California,CA,85+,2006,25951,513007,5058.6
California,CA,85+,2007,25158,537402,4681.4
California,CA,85+,2008,24997,560907,4456.5
California,CA,85+,2009,24857,584844,4250.2
California,CA,85+,2010,25238,600968,4199.6
California,CA,85+,2011,26014,633634,4105.5
California,CA,85+,2012,25840,654281,3949.4
California,CA,85+,2013,26417,668466,3951.9
California,CA,85+,2014,25013,688650,3632.2
California,CA,85+,2015,26451,707777,3737.2
California,CA,85+,2016,26325,722333,3644.4
California,CA,85+,2017,26970,732793,3680.4
California,CA,45-54,2003,3722,4735416,78.6
California,CA,45-54,2001,3145,4534278,69.4
California,CA,45-54,2002,3456,4622331,74.8
Colorado,CO,25-34,2000,25,664027,3.8
Colorado,CO,25-34,1999,45,654857,6.9
Colorado,CO,25-34,2004,29,673625,4.3
Colorado,CO,25-34,2005,29,667340,4.3
Colorado,CO,25-34,2006,35,673414,5.2
Colorado,CO,25-34,2007,33,684807,4.8
Colorado,CO,25-34,2008,36,700644,5.1
Colorado,CO,25-34,2009,40,715247,5.6
Colorado,CO,25-34,2010,43,726278,5.9
Colorado,CO,25-34,2011,35,746007,4.7
Colorado,CO,25-34,2012,49,761670,6.4
Colorado,CO,25-34,2013,51,779686,6.5
Colorado,CO,25-34,2001,38,674645,5.6
Colorado,CO,25-34,2002,34,678811,5
Colorado,CO,25-34,2003,36,672836,5.4
Colorado,CO,25-34,2017,57,870662,6.5
Colorado,CO,35-44,1999,145,738963,19.6
Colorado,CO,35-44,2000,133,736823,18.1
Colorado,CO,35-44,2001,152,737975,20.6
Colorado,CO,35-44,2002,120,728103,16.5
Colorado,CO,35-44,2003,154,714819,21.5
Colorado,CO,35-44,2004,139,708153,19.6
Colorado,CO,35-44,2005,131,705346,18.6
Colorado,CO,35-44,2006,120,707037,17
Colorado,CO,35-44,2007,134,706414,19
Colorado,CO,25-34,2014,44,798927,5.5
Colorado,CO,25-34,2015,45,823332,5.5
Colorado,CO,25-34,2016,40,842409,4.7
Colorado,CO,35-44,2010,109,699644,15.6
Colorado,CO,35-44,2011,139,701115,19.8
Colorado,CO,35-44,2012,110,707346,15.6
Colorado,CO,35-44,2013,113,714791,15.8
Colorado,CO,35-44,2014,122,722553,16.9
Colorado,CO,35-44,2015,104,733546,14.2
Colorado,CO,35-44,2016,126,742076,17
Colorado,CO,35-44,2017,103,759774,13.6
Colorado,CO,45-54,1999,318,593059,53.6
Colorado,CO,45-54,2000,380,614125,61.9
Colorado,CO,45-54,2001,349,649273,53.8
Colorado,CO,45-54,2002,396,661761,59.8
Colorado,CO,45-54,2003,387,675924,57.3
Colorado,CO,45-54,2004,377,687453,54.8
Colorado,CO,45-54,2005,401,702618,57.1
Colorado,CO,45-54,2006,403,716963,56.2
Colorado,CO,45-54,2007,419,728891,57.5
Colorado,CO,45-54,2008,430,736903,58.4
Colorado,CO,45-54,2009,431,742434,58.1
Colorado,CO,45-54,2010,336,742698,45.2
Colorado,CO,45-54,2011,376,734382,51.2
Colorado,CO,45-54,2012,363,725419,50
Colorado,CO,45-54,2013,374,717115,52.2
Colorado,CO,45-54,2014,380,714315,53.2
Colorado,CO,45-54,2015,388,714364,54.3
Colorado,CO,45-54,2016,389,717723,54.2
Colorado,CO,45-54,2017,342,715133,47.8
Colorado,CO,55-64,1999,603,329046,183.3
Colorado,CO,55-64,2000,574,339307,169.2
Colorado,CO,55-64,2001,565,357994,157.8
Colorado,CO,55-64,2002,659,387560,170
Colorado,CO,55-64,2003,624,413675,150.8
Colorado,CO,55-64,2004,627,437960,143.2
Colorado,CO,55-64,2005,621,465940,133.3
Colorado,CO,55-64,2006,669,494724,135.2
Colorado,CO,55-64,2007,676,523432,129.1
Colorado,CO,55-64,2008,689,549645,125.4
Colorado,CO,55-64,2009,751,577217,130.1
Colorado,CO,55-64,2010,753,597644,126
Colorado,CO,55-64,2011,791,628620,125.8
Colorado,CO,55-64,2012,826,641878,128.7
Colorado,CO,55-64,2013,795,656161,121.2
Colorado,CO,55-64,2014,893,670286,133.2
Colorado,CO,55-64,2015,902,685560,131.6
Colorado,CO,55-64,2016,924,699310,132.1
Colorado,CO,55-64,2017,906,706480,128.2
Colorado,CO,65-74,1999,1152,224419,513.3
Colorado,CO,65-74,2000,1102,226310,486.9
Colorado,CO,65-74,2001,1053,229542,458.7
Colorado,CO,65-74,2002,985,231951,424.7
Colorado,CO,65-74,2003,998,236052,422.8
Colorado,CO,65-74,2004,922,241146,382.3
Colorado,CO,65-74,2005,921,247777,371.7
Colorado,CO,65-74,2006,900,257920,348.9
Colorado,CO,65-74,2007,871,268696,324.2
Colorado,CO,65-74,2008,855,283469,301.6
Colorado,CO,65-74,2009,899,298945,300.7
Colorado,CO,65-74,2010,872,309960,281.3
Colorado,CO,65-74,2011,872,327889,265.9
Colorado,CO,65-74,2012,959,358320,267.6
Colorado,CO,65-74,2013,1067,385152,277
Colorado,CO,65-74,2014,1132,409949,276.1
Colorado,CO,65-74,2015,1142,433698,263.3
Colorado,CO,65-74,2016,1244,457780,271.7
Colorado,CO,65-74,2017,1299,479220,271.1
Colorado,CO,75-84,1999,1968,139103,1414.8
Colorado,CO,75-84,2000,1813,141547,1280.8
Colorado,CO,75-84,2001,1913,146365,1307
Colorado,CO,75-84,2002,1958,149424,1310.4
Colorado,CO,75-84,2003,1948,152100,1280.7
Colorado,CO,75-84,2004,1818,154970,1173.1
Colorado,CO,75-84,2005,1823,157505,1157.4
Colorado,CO,75-84,2006,1635,161750,1010.8
Colorado,CO,75-84,2007,1653,163908,1008.5
Colorado,CO,75-84,2008,1614,165768,973.6
Colorado,CO,75-84,2009,1535,167489,916.5
Colorado,CO,75-84,2010,1565,170052,920.3
Colorado,CO,75-84,2011,1518,174134,871.7
Colorado,CO,75-84,2012,1462,178411,819.5
Colorado,CO,75-84,2013,1412,182967,771.7
Colorado,CO,75-84,2014,1571,188439,833.7
Colorado,CO,75-84,2015,1581,193948,815.2
Colorado,CO,75-84,2016,1668,199973,834.1
Colorado,CO,75-84,2017,1546,206554,748.5
Colorado,CO,85+,1999,2163,47252,4577.6
Colorado,CO,85+,2000,2135,48216,4428
Colorado,CO,85+,2001,2188,49534,4417.2
Colorado,CO,85+,2002,2248,50422,4458.4
Colorado,CO,85+,2003,2324,52063,4463.8
Colorado,CO,85+,2004,2136,53947,3959.4
Colorado,CO,85+,2005,2361,56302,4193.5
Colorado,CO,85+,2006,2331,59396,3924.5
Colorado,CO,85+,2007,2294,62355,3678.9
Colorado,CO,85+,2008,2350,64898,3621.1
Colorado,CO,85+,2009,2300,67946,3385
Colorado,CO,85+,2010,2331,69613,3348.5
Colorado,CO,85+,2011,2427,73797,3288.8
Colorado,CO,85+,2012,2521,76510,3295
Colorado,CO,85+,2013,2623,79272,3308.9
Colorado,CO,85+,2014,2747,81627,3365.3
Colorado,CO,85+,2015,2831,83979,3371.1
Colorado,CO,85+,2016,2862,85771,3336.8
Colorado,CO,85+,2017,2797,86268,3242.2
Colorado,CO,35-44,2009,107,700394,15.3
Colorado,CO,35-44,2008,116,703610,16.5
Connecticut,CT,85+,2008,3520,81313,4329
Connecticut,CT,85+,2009,3420,83295,4105.9
Connecticut,CT,85+,2007,3401,79087,4300.3
Connecticut,CT,85+,2012,3542,88168,4017.3
Connecticut,CT,85+,2013,3551,89370,3973.4
Connecticut,CT,85+,2014,3587,89785,3995.1
Connecticut,CT,85+,2015,3702,90124,4107.7
Connecticut,CT,85+,2016,3521,89928,3915.4
Connecticut,CT,85+,2017,3522,92655,3801.2
Connecticut,CT,25-34,2010,32,420377,7.6
Connecticut,CT,25-34,2011,30,427931,7
Connecticut,CT,25-34,2012,35,434550,8.1
Connecticut,CT,25-34,2013,32,439593,7.3
Connecticut,CT,25-34,2014,24,441312,5.4
Connecticut,CT,85+,2010,3519,84898,4145
Connecticut,CT,85+,2011,3568,87199,4091.8
Connecticut,CT,35-44,1999,120,579519,20.7
Connecticut,CT,35-44,2000,149,581049,25.6
Connecticut,CT,35-44,2001,153,580185,26.4
Connecticut,CT,35-44,2002,154,574699,26.8
Connecticut,CT,35-44,2003,166,567819,29.2
Connecticut,CT,35-44,2004,141,558950,25.2
Connecticut,CT,35-44,2005,119,550666,21.6
Connecticut,CT,35-44,2006,106,540940,19.6
Connecticut,CT,35-44,2007,115,527773,21.8
Connecticut,CT,35-44,2008,107,514364,20.8
Connecticut,CT,35-44,2009,107,496521,21.5
Connecticut,CT,35-44,2010,101,484438,20.8
Connecticut,CT,35-44,2011,95,468809,20.3
Connecticut,CT,35-44,2012,90,458449,19.6
Connecticut,CT,35-44,2013,97,447598,21.7
Connecticut,CT,35-44,2014,76,439446,17.3
Connecticut,CT,35-44,2015,67,431323,15.5
Connecticut,CT,35-44,2016,64,423005,15.1
Connecticut,CT,35-44,2017,65,422731,15.4
Connecticut,CT,45-54,1999,357,469320,76.1
Connecticut,CT,45-54,2000,372,480807,77.4
Connecticut,CT,45-54,2001,364,500419,72.7
Connecticut,CT,45-54,2002,379,505227,75
Connecticut,CT,45-54,2003,385,515928,74.6
Connecticut,CT,45-54,2004,375,526547,71.2
Connecticut,CT,45-54,2005,375,538362,69.7
Connecticut,CT,45-54,2006,315,550459,57.2
Connecticut,CT,45-54,2007,340,559120,60.8
Connecticut,CT,45-54,2008,382,566046,67.5
Connecticut,CT,45-54,2009,348,572740,60.8
Connecticut,CT,45-54,2010,361,575597,62.7
Connecticut,CT,45-54,2011,353,572499,61.7
Connecticut,CT,45-54,2012,387,566537,68.3
Connecticut,CT,45-54,2013,327,556378,58.8
Connecticut,CT,45-54,2014,285,547253,52.1
Connecticut,CT,45-54,2015,293,537967,54.5
Connecticut,CT,45-54,2016,261,524150,49.8
Connecticut,CT,45-54,2017,275,512317,53.7
Connecticut,CT,55-64,1999,678,302459,224.2
Connecticut,CT,55-64,2000,665,308613,215.5
Connecticut,CT,55-64,2001,650,319614,203.4
Connecticut,CT,55-64,2002,644,341014,188.8
Connecticut,CT,55-64,2003,629,356867,176.3
Connecticut,CT,55-64,2004,588,370289,158.8
Connecticut,CT,55-64,2005,570,383215,148.7
Connecticut,CT,55-64,2006,603,396246,152.2
Connecticut,CT,55-64,2007,587,407514,144
Connecticut,CT,55-64,2008,576,416490,138.3
Connecticut,CT,55-64,2009,616,430784,143
Connecticut,CT,55-64,2010,599,443452,135.1
Connecticut,CT,55-64,2011,626,461663,135.6
Connecticut,CT,55-64,2012,657,467473,140.5
Connecticut,CT,55-64,2013,606,477383,126.9
Connecticut,CT,55-64,2014,638,487261,130.9
Connecticut,CT,55-64,2015,641,496966,129
Connecticut,CT,55-64,2016,660,504555,130.8
Connecticut,CT,55-64,2017,686,510519,134.4
Connecticut,CT,65-74,1999,1380,233337,591.4
Connecticut,CT,65-74,2000,1378,231565,595.1
Connecticut,CT,65-74,2001,1212,228547,530.3
Connecticut,CT,65-74,2002,1207,225976,534.1
Connecticut,CT,65-74,2003,1037,225226,460.4
Connecticut,CT,65-74,2004,979,224434,436.2
Connecticut,CT,65-74,2005,892,223702,398.7
Connecticut,CT,65-74,2006,874,223995,390.2
Connecticut,CT,65-74,2007,805,229388,350.9
Connecticut,CT,65-74,2008,769,240580,319.6
Connecticut,CT,65-74,2009,824,249207,330.6
Connecticut,CT,65-74,2010,840,254944,329.5
Connecticut,CT,65-74,2011,794,263470,301.4
Connecticut,CT,65-74,2012,870,281617,308.9
Connecticut,CT,65-74,2013,940,294803,318.9
Connecticut,CT,65-74,2014,857,304917,281.1
Connecticut,CT,65-74,2015,950,314730,301.8
Connecticut,CT,65-74,2016,983,323968,303.4
Connecticut,CT,65-74,2017,1014,338263,299.8
Connecticut,CT,75-84,1999,2918,173198,1684.8
Connecticut,CT,75-84,2000,2831,174345,1623.8
Connecticut,CT,75-84,2001,2657,176249,1507.5
Connecticut,CT,75-84,2002,2609,177331,1471.3
Connecticut,CT,75-84,2003,2398,178082,1346.6
Connecticut,CT,75-84,2004,2288,177827,1286.6
Connecticut,CT,75-84,2005,2127,177023,1201.5
Connecticut,CT,75-84,2006,2135,175233,1218.4
Connecticut,CT,75-84,2007,1989,173065,1149.3
Connecticut,CT,75-84,2008,1951,170701,1142.9
Connecticut,CT,75-84,2009,1730,167963,1030
Connecticut,CT,75-84,2010,1652,166717,990.9
Connecticut,CT,75-84,2011,1718,164790,1042.5
Connecticut,CT,75-84,2012,1686,162927,1034.8
Connecticut,CT,75-84,2013,1517,161498,939.3
Connecticut,CT,75-84,2014,1537,161221,953.3
Connecticut,CT,75-84,2015,1506,161952,929.9
Connecticut,CT,75-84,2016,1523,163507,931.5
Connecticut,CT,75-84,2017,1539,171492,897.4
Connecticut,CT,85+,1999,3617,62821,5757.6
Connecticut,CT,85+,2000,3541,64273,5509.3
Connecticut,CT,85+,2001,3487,66180,5269
Connecticut,CT,85+,2002,3770,68378,5513.5
Connecticut,CT,85+,2003,3712,70942,5232.4
Connecticut,CT,85+,2004,3445,72366,4760.5
Connecticut,CT,85+,2005,3511,74694,4700.5
Connecticut,CT,85+,2006,3409,77047,4424.6
Connecticut,CT,25-34,1999,36,462436,7.8
Connecticut,CT,25-34,2000,34,451640,7.5
Connecticut,CT,25-34,2001,37,437292,8.5
Connecticut,CT,25-34,2002,31,431490,7.2
Connecticut,CT,25-34,2003,33,425567,7.8
Connecticut,CT,25-34,2004,33,417964,7.9
Connecticut,CT,25-34,2005,31,409222,7.6
Connecticut,CT,25-34,2006,30,403277,7.4
Connecticut,CT,25-34,2007,27,402640,6.7
Connecticut,CT,25-34,2008,30,409191,7.3
Connecticut,CT,25-34,2009,40,415315,9.6
Connecticut,CT,25-34,2015,34,441550,7.7
Connecticut,CT,25-34,2016,27,442021,6.1
Connecticut,CT,25-34,2017,27,444198,6.1
Delaware,DE,35-44,1999,43,126830,33.9
Delaware,DE,35-44,2000,43,127601,33.7
Delaware,DE,35-44,2001,38,127885,29.7
Delaware,DE,35-44,2002,46,127418,36.1
Delaware,DE,35-44,2003,53,126495,41.9
Delaware,DE,35-44,2004,46,125591,36.6
Delaware,DE,35-44,2005,43,125175,34.4
Delaware,DE,35-44,2006,39,124643,31.3
Delaware,DE,35-44,2007,59,123116,47.9
Delaware,DE,35-44,2008,37,120977,30.6
Delaware,DE,35-44,2009,52,117947,44.1
Delaware,DE,35-44,2010,37,116087,31.9
Delaware,DE,35-44,2011,39,113498,34.4
Delaware,DE,35-44,2012,47,111481,42.2
Delaware,DE,35-44,2013,35,110729,31.6
Delaware,DE,35-44,2014,33,110441,29.9
Delaware,DE,35-44,2015,38,110596,34.4
Delaware,DE,35-44,2016,37,109425,33.8
Delaware,DE,35-44,2017,31,110316,28.1
Delaware,DE,45-54,1999,96,100828,95.2
Delaware,DE,45-54,2000,98,103999,94.2
Delaware,DE,45-54,2001,99,109563,90.4
Delaware,DE,45-54,2002,112,111493,100.5
Delaware,DE,45-54,2003,113,114541,98.7
Delaware,DE,45-54,2004,127,117821,107.8
Delaware,DE,45-54,2005,111,121443,91.4
Delaware,DE,45-54,2006,143,124712,114.7
Delaware,DE,45-54,2007,144,127926,112.6
Delaware,DE,45-54,2008,142,130321,109
Delaware,DE,45-54,2009,126,132682,95
Delaware,DE,45-54,2010,128,133554,95.8
Delaware,DE,45-54,2011,111,133296,83.3
Delaware,DE,45-54,2012,126,132413,95.2
Delaware,DE,45-54,2013,126,130997,96.2
Delaware,DE,45-54,2014,106,129592,81.8
Delaware,DE,45-54,2015,109,128808,84.6
Delaware,DE,45-54,2016,103,127686,80.7
Delaware,DE,45-54,2017,112,125533,89.2
Delaware,DE,55-64,1999,170,69886,243.3
Delaware,DE,55-64,2000,190,71519,265.7
Delaware,DE,55-64,2001,203,74242,273.4
Delaware,DE,55-64,2002,167,79580,209.9
Delaware,DE,55-64,2003,176,84166,209.1
Delaware,DE,55-64,2004,194,88569,219
Delaware,DE,55-64,2005,221,93127,237.3
Delaware,DE,55-64,2006,206,97724,210.8
Delaware,DE,55-64,2007,210,101227,207.5
Delaware,DE,55-64,2008,200,104777,190.9
Delaware,DE,55-64,2009,196,107654,182.1
Delaware,DE,55-64,2010,208,110929,187.5
Delaware,DE,55-64,2011,191,116232,164.3
Delaware,DE,55-64,2012,178,117715,151.2
Delaware,DE,55-64,2013,235,120827,194.5
Delaware,DE,55-64,2014,210,124032,169.3
Delaware,DE,55-64,2015,221,127788,172.9
Delaware,DE,55-64,2016,223,130645,170.7
Delaware,DE,55-64,2017,220,133226,165.1
Delaware,DE,65-74,1999,427,56195,759.9
Delaware,DE,65-74,2000,335,56415,593.8
Delaware,DE,65-74,2001,367,56816,645.9
Delaware,DE,65-74,2002,332,57130,581.1
Delaware,DE,65-74,2003,335,58090,576.7
Delaware,DE,65-74,2004,355,59275,598.9
Delaware,DE,65-74,2005,295,60675,486.2
Delaware,DE,65-74,2006,286,62780,455.6
Delaware,DE,65-74,2007,280,64947,431.1
Delaware,DE,65-74,2008,256,68174,375.5
Delaware,DE,65-74,2009,285,70760,402.8
Delaware,DE,65-74,2010,270,72453,372.7
Delaware,DE,65-74,2011,284,75312,377.1
Delaware,DE,65-74,2012,278,81042,343
Delaware,DE,65-74,2013,296,86059,344
Delaware,DE,65-74,2014,336,90855,369.8
Delaware,DE,65-74,2015,325,95467,340.4
Delaware,DE,65-74,2016,370,99961,370.1
Delaware,DE,65-74,2017,424,104547,405.6
Delaware,DE,75-84,1999,658,34150,1926.8
Delaware,DE,75-84,2000,633,34762,1821
Delaware,DE,75-84,2001,655,35755,1831.9
Delaware,DE,75-84,2002,606,36603,1655.6
Delaware,DE,75-84,2003,626,37183,1683.6
Delaware,DE,75-84,2004,592,37904,1561.8
Delaware,DE,75-84,2005,615,38550,1595.3
Delaware,DE,75-84,2006,526,39742,1323.5
Delaware,DE,75-84,2007,538,40274,1335.8
Delaware,DE,75-84,2008,480,40946,1172.3
Delaware,DE,75-84,2009,454,40796,1112.9
Delaware,DE,75-84,2010,436,41080,1061.3
Delaware,DE,75-84,2011,499,41920,1190.4
Delaware,DE,75-84,2012,446,42612,1046.7
Delaware,DE,75-84,2013,458,43941,1042.3
Delaware,DE,75-84,2014,480,45101,1064.3
Delaware,DE,75-84,2015,497,46396,1071.2
Delaware,DE,75-84,2016,500,47902,1043.8
Delaware,DE,75-84,2017,442,50065,882.9
Delaware,DE,85+,1999,601,10239,5869.7
Delaware,DE,85+,2000,669,10549,6341.8
Delaware,DE,85+,2001,656,10865,6037.7
Delaware,DE,85+,2002,638,11329,5631.6
Delaware,DE,85+,2003,705,11781,5984.2
Delaware,DE,85+,2004,680,12228,5561
Delaware,DE,85+,2005,729,12854,5671.4
Delaware,DE,85+,2006,651,13306,4892.5
Delaware,DE,85+,2007,666,13984,4762.6
Delaware,DE,85+,2008,650,14596,4453.3
Delaware,DE,85+,2009,670,15195,4409.3
Delaware,DE,85+,2010,680,15744,4319.1
Delaware,DE,85+,2011,669,16232,4121.5
Delaware,DE,85+,2012,699,16820,4155.8
Delaware,DE,85+,2013,696,17484,3980.8
Delaware,DE,85+,2014,736,17951,4100.1
Delaware,DE,85+,2015,740,18652,3967.4
Delaware,DE,85+,2016,726,19087,3803.6
Delaware,DE,85+,2017,743,19516,3807.1
Florida,FL,25-34,1999,185,2092705,8.8
Florida,FL,25-34,2000,155,2084100,7.4
Florida,FL,25-34,2001,186,2071777,9
Florida,FL,25-34,2002,184,2085560,8.8
Florida,FL,25-34,2003,179,2103282,8.5
Florida,FL,25-34,2004,175,2142213,8.2
Florida,FL,25-34,2005,155,2184963,7.1
Florida,FL,25-34,2006,159,2221655,7.2
Florida,FL,25-34,2007,167,2237326,7.5
Florida,FL,25-34,2008,188,2250501,8.4
Florida,FL,25-34,2009,177,2268725,7.8
Florida,FL,25-34,2010,180,2289545,7.9
Florida,FL,25-34,2011,174,2343680,7.4
Florida,FL,25-34,2012,172,2401234,7.2
Florida,FL,25-34,2013,191,2456199,7.8
Florida,FL,25-34,2014,188,2532017,7.4
Florida,FL,25-34,2015,204,2614315,7.8
Florida,FL,25-34,2016,240,2683425,8.9
Florida,FL,25-34,2017,241,2742680,8.8
Florida,FL,35-44,1999,778,2456475,31.7
Florida,FL,35-44,2000,718,2485247,28.9
Florida,FL,35-44,2001,759,2520030,30.1
Florida,FL,35-44,2002,785,2532121,31
Florida,FL,35-44,2003,760,2533634,30
Florida,FL,35-44,2004,723,2551515,28.3
Florida,FL,35-44,2005,764,2574632,29.7
Florida,FL,35-44,2006,711,2582966,27.5
Florida,FL,35-44,2007,683,2557593,26.7
Florida,FL,35-44,2008,637,2513608,25.3
Florida,FL,35-44,2009,640,2460117,26
Florida,FL,35-44,2010,598,2431254,24.6
Florida,FL,35-44,2011,585,2404541,24.3
Florida,FL,35-44,2012,599,2403067,24.9
Florida,FL,35-44,2013,557,2401477,23.2
Florida,FL,35-44,2014,546,2421949,22.5
Florida,FL,35-44,2015,589,2448471,24.1
Florida,FL,35-44,2016,614,2464289,24.9
Florida,FL,35-44,2017,605,2517851,24
Florida,FL,45-54,1999,1861,1991942,93.4
Florida,FL,45-54,2000,2034,2069479,98.3
Florida,FL,45-54,2001,2033,2187061,93
Florida,FL,45-54,2002,2032,2248479,90.4
Florida,FL,45-54,2003,2104,2318843,90.7
Florida,FL,45-54,2004,2208,2401422,91.9
Florida,FL,45-54,2005,2229,2495162,89.3
Florida,FL,45-54,2006,2145,2573923,83.3
Florida,FL,45-54,2007,2232,2628886,84.9
Florida,FL,45-54,2008,2198,2674832,82.2
Florida,FL,45-54,2009,2093,2715193,77.1
Florida,FL,45-54,2010,2052,2741493,74.8
Florida,FL,45-54,2011,2139,2749413,77.8
Florida,FL,45-54,2012,2120,2746309,77.2
Florida,FL,45-54,2013,2053,2732326,75.1
Florida,FL,45-54,2014,2000,2737087,73.1
Florida,FL,45-54,2015,2098,2748503,76.3
Florida,FL,45-54,2016,2081,2756310,75.5
Florida,FL,45-54,2017,2055,2767835,74.2
Florida,FL,55-64,1999,3840,1509450,254.4
Florida,FL,55-64,2000,3719,1559013,238.5
Florida,FL,55-64,2001,3864,1628075,237.3
Florida,FL,55-64,2002,3865,1734211,222.9
Florida,FL,55-64,2003,3947,1825070,216.3
Florida,FL,55-64,2004,4019,1923778,208.9
Florida,FL,55-64,2005,3969,2023617,196.1
Florida,FL,55-64,2006,3948,2108308,187.3
Florida,FL,55-64,2007,3900,2171797,179.6
Florida,FL,55-64,2008,3924,2217834,176.9
Florida,FL,55-64,2009,4038,2274599,177.5
Florida,FL,55-64,2010,4133,2337668,176.8
Florida,FL,55-64,2011,4134,2433669,169.9
Florida,FL,55-64,2012,4333,2463778,175.9
Florida,FL,55-64,2013,4318,2506318,172.3
Florida,FL,55-64,2014,4638,2573746,180.2
Florida,FL,55-64,2015,4711,2653663,177.5
Florida,FL,55-64,2016,4812,2727163,176.4
Florida,FL,55-64,2017,5017,2797628,179.3
Florida,FL,65-74,1999,8628,1462865,589.8
Florida,FL,65-74,2000,8347,1452176,574.8
Florida,FL,65-74,2001,8003,1455796,549.7
Florida,FL,65-74,2002,7608,1460535,520.9
