"","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14","long","lat","group","order","State_name"
"12970","Berkshire",25003,"MA",0.916754069,17.9772609,1.67035699,8.543435628,-73.052116394043,42.0780181884766,1185,37862,"Massachusetts"
"13007","Bernalillo",35001,"NM",0.825992412,8.251096364,0.626155538,2.833728052,-107.217590332031,35.2197151184082,1763,52062,"New mexico"
"13020","Berrien",26021,"MI",0.605541348,-7.66435097,0.927637809,-12.23261046,-83.3997344970703,31.4553852081299,367,15059,"Georgia"
"13083","Berrien",13019,"GA",0.481283422,1.962566845,0.427807487,-18.42994652,-83.3997344970703,31.4553852081299,367,15059,"Georgia"
"13146","Bertie",37015,"NC",0.547100368,65.81830584,0.149209191,-36.68755595,-76.7190475463867,35.9702911376953,1864,55246,"North carolina"
"13213","Bethel",2050,"AK",0.391761809,32.10208193,0.391761809,65.12760242,NA,NA,NA,NA,NA
"13214","Bexar",48029,"TX",0.700481608,-2.497818992,0.691321464,3.307696509,-98.399772644043,29.1177139282227,2506,74778,"Texas"
"13239","Bibb",13021,"GA",1.124070043,11.79741249,0.740716676,-5.020532952,-87.0150985717773,33.1570663452148,4,249,"Alabama"
"13306","Bibb",1007,"AL",0.222162979,-27.19084435,0.222162979,-15.05598507,-87.0150985717773,33.1570663452148,4,249,"Alabama"
"13373","Bienville",22013,"LA",0.648181491,-6.435001801,0.432120994,-10.89047791,-92.8821868896484,32.5898361206055,1085,32428,"Louisiana"
"13409","Big Horn",30003,"MT",0.150579732,-52.01400392,0.451739196,-17.73829243,NA,NA,NA,NA,NA
"13410","Big Horn",56003,"WY",0.419111484,-3.260687343,0.586756077,-24.75831238,NA,NA,NA,NA,NA
"13411","Big Stone",27011,"MN",0.585137507,209.2451726,1.36532085,-34.40253914,NA,NA,NA,NA,NA
"13412","Billings",38007,"ND",0,-100,6.659267481,32.51942286,-103.229804992676,46.9710807800293,1962,58761,"North dakota"
"13422","Bingham",16011,"ID",0.309262409,-30.28142879,0.41971327,18.27257616,-113.015922546387,42.8629722595215,522,20247,"Idaho"
"13458","Black Hawk",19013,"IA",0.601969947,0.787519465,0.752462433,-5.511700501,NA,NA,NA,NA,NA
"13459","Blackford",18009,"IN",0.403193291,3.572292557,0.483831949,-22.32078058,-85.4623870849609,40.376335144043,667,23722,"Indiana"
"13465","Bladen",37017,"NC",0.750209193,30.73145396,0.432812996,25.70332112,-78.2431182861328,34.4118461608887,1865,55271,"North carolina"
"13505","Blaine",40011,"OK",0.201673893,-52.0177473,1.310880307,55.94232127,-109.532341003418,47.8591651916504,1567,46405,"Montana"
"13657","Blaine",31009,"NE",0,0,1.984126984,-5.357142857,-109.532341003418,47.8591651916504,1567,46405,"Montana"
"13809","Blaine",30005,"MT",0.302160447,-35.08586393,0.302160447,-51.31439795,-109.532341003418,47.8591651916504,1567,46405,"Montana"
"13961","Blaine",16013,"ID",1.070663812,21.66121943,2.653384229,16.91135816,-109.532341003418,47.8591651916504,1567,46405,"Montana"
"14113","Blair",42013,"PA",0.746298281,3.152212747,0.754237625,18.40692664,-78.1686325073242,40.5367622375488,2219,64926,"Pennsylvania"
"14154","Blanco",48031,"TX",0.832408435,7.328662597,0.924898261,-31.8548174,-98.4226913452148,29.9370441436768,2507,74786,"Texas"
"14162","Bland",51021,"VA",0.301886792,107.3358491,0.150943396,NA,-81.199577331543,37.0359916687012,2801,81647,"Virginia"
"14202","Bleckley",13023,"GA",0.390777648,1.867917155,0.312622118,-32.08805523,-83.5200576782227,32.4064903259277,369,15117,"Georgia"
"14215","Bledsoe",47007,"TN",0,-100,0.143564712,-38.15232216,-85.0613098144531,35.7640266418457,2400,71030,"Tennessee"
"14245","Blount",1009,"AL",0.363831667,-13.07303488,0.259879762,-21.56965553,-86.4937133789062,34.2686042785645,5,296,"Alabama"
"14379","Blount",47009,"TN",0.506573584,-9.926077653,0.569895282,-5.513672673,-86.4937133789062,34.2686042785645,5,296,"Alabama"
"14513","Blue Earth",27013,"MN",0.810583467,3.04947618,0.841171523,-6.194617844,NA,NA,NA,NA,NA
"14514","Boise",16015,"ID",0.146541618,3.326494725,1.905041032,11.93703595,-115.216087341309,44.0203475952148,524,20342,"Idaho"
"14571","Bolivar",28011,"MS",0.533049041,22.4235963,0.681118218,-2.231155729,-91.2320709228516,33.5466804504395,1373,42014,"Mississippi"
"14616","Bollinger",29017,"MO",0.161368404,0.145231564,0.484105212,0.145231564,-89.8684310913086,37.1333961486816,1458,43952,"Missouri"
"14629","Bon Homme",46009,"SD",0.142389292,-49.81489392,0.427167877,-24.72234088,NA,NA,NA,NA,NA
"14630","Bond",17005,"IL",0.405350628,19.89596001,0.752794024,-10.93442971,-89.5876770019531,39.0298881530762,563,21946,"Illinois"
"14641","Bonner",16017,"ID",0.577131177,7.05521003,0.985932428,-8.5570081,-116.041145324707,48.4894180297852,525,20390,"Idaho"
"14661","Bonneville",16019,"ID",0.672049198,9.891778014,0.727286118,2.633022926,-112.528907775879,43.4244728088379,526,20433,"Idaho"
"14685","Boone",17007,"IL",0.48265236,0.529061241,0.334143942,6.442535432,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"14879","Boone",18011,"IN",0.61374465,22.56261465,0.74295405,-1.089819761,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"15073","Boone",31011,"NE",0.186811134,-48.49617037,0.560433402,-38.19540445,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"15267","Boone",54005,"WV",0.295184279,-8.618326727,0.295184279,-18.77184598,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"15461","Boone",19015,"IA",0.302651988,13.9700915,0.605303976,-0.276169939,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"15655","Boone",5009,"AR",0.618346059,-8.870631251,0.672115281,7.66702357,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"15849","Boone",21015,"KY",0.949269458,10.39815823,0.806879039,-5.22318116,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"16043","Boone",29019,"MO",0.804784706,5.918242834,0.903211612,-8.212549057,-92.2118301391602,38.6460037231445,1459,43995,"Missouri"
"16237","Borden",48033,"TX",0,0,0,0,-101.700004577637,32.5210838317871,2508,74796,"Texas"
"16243","Bosque",48035,"TX",0.562429696,102.519685,0.337457818,-13.20584927,-97.5919036865234,32.1944999694824,2509,74821,"Texas"
"16270","Bossier",22015,"LA",0.871553764,11.54629274,0.639672488,-0.429790758,-93.8275680541992,32.996639251709,1086,32523,"Louisiana"
"16363","Botetourt",51023,"VA",0.574018127,11.5688644,0.664652568,15.58657974,-79.7843780517578,37.3683052062988,2802,81692,"Virginia"
"16411","Bottineau",38009,"ND",0.751879699,20.11278196,1.203007519,-45.09129968,-101.493743896484,48.9993515014648,1963,58777,"North dakota"
"16425","Boulder",8013,"CO",0.823405131,0.58922935,1.101065001,5.153500874,-105.664878845215,40.1815299987793,221,10103,"Colorado"
"16449","Boundary",16021,"ID",0.54649786,18.25120685,1.001912743,8.396939612,-116.041145324707,48.4894180297852,527,20437,"Idaho"
"16459","Bourbon",20011,"KS",0.609260764,-23.04528838,0.744652044,12.86691037,-84.368034362793,38.2735786437988,967,27852,"Kentucky"
"16507","Bourbon",21017,"KY",0.650911276,-18.52624925,0.600841178,71.90066093,-84.368034362793,38.2735786437988,967,27852,"Kentucky"
"16555","Bowie",48037,"TX",0.997051729,9.475092851,0.589654248,23.60091128,-94.4005279541016,33.2888450622559,2510,74869,"Texas"
"16606","Bowman",38011,"ND",1.231906375,93.22451494,1.847859563,15.93470896,-102.983436584473,45.9397583007812,1964,58784,"North dakota"
"16611","Box Butte",31013,"NE",0.440917108,0.0617284,1.322751323,15.45584046,NA,NA,NA,NA,NA
"16612","Box Elder",49003,"UT",0.601731434,6.102444083,0.349392445,1.471787131,NA,NA,NA,NA,NA
"16613","Boyd",31015,"NE",0,0,0.491883915,-65.97802919,-98.6747970581055,42.7884902954102,1629,49232,"Nebraska"
"16674","Boyd",21019,"KY",1.249180865,25.84095073,0.59387287,1.085353866,-98.6747970581055,42.7884902954102,1629,49232,"Nebraska"
"16735","Boyle",21021,"KY",0.774254359,-0.413292693,0.67326466,-9.279190031,-84.6888885498047,37.6490592956543,969,27910,"Kentucky"
"16768","Bracken",21023,"KY",0.475850583,101.5940995,0.713775874,-24.40221271,-83.9268569946289,38.7777824401855,970,27942,"Kentucky"
"16791","Bradford",42015,"PA",0.485562605,-2.232752607,0.760714748,10.42393756,-76.1460876464844,42.0035362243652,2220,64970,"Pennsylvania"
"16826","Bradford",12007,"FL",0.599206052,8.527451127,0.411954161,19.38019624,-76.1460876464844,42.0035362243652,2220,64970,"Pennsylvania"
"16861","Bradley",47011,"TN",0.718621025,-6.995310563,0.534110221,-0.877205037,-85.0326690673828,35.1223106384277,2402,71133,"Tennessee"
"16945","Bradley",5011,"AR",0.538213132,55.24757804,0.538213132,24.19806243,-85.0326690673828,35.1223106384277,2402,71133,"Tennessee"
"17029","Branch",26023,"MI",0.52818923,8.946231172,0.665977724,4.209438512,-85.2102813720703,41.7800827026367,1209,38766,"Michigan"
"17035","Brantley",13025,"GA",0.325785959,18.12347288,0.162892979,-1.563772601,-82.0532913208008,31.3236026763916,370,15139,"Georgia"
"17074","Braxton",54007,"WV",0.553135587,0.338795547,0.829703381,-29.17261491,-80.8901824951172,38.5371398925781,2936,86924,"West virginia"
"17114","Brazoria",48039,"TX",0.576711502,8.743876904,0.547136553,9.866441067,-95.6438446044922,29.312520980835,2511,74922,"Texas"
"17164","Brazos",48041,"TX",0.827149633,2.821144679,0.602432681,2.058493598,-96.3829574584961,30.8824234008789,2512,74962,"Texas"
"17200","Breathitt",21025,"KY",0.372883884,-34.70337087,0.298307107,4.474606608,-83.2335815429688,37.660514831543,971,27961,"Kentucky"
"17265","Breckinridge",21027,"KY",0.15084473,0.457562349,0.452534191,-9.588193886,-86.5796585083008,37.5917587280273,972,28053,"Kentucky"
"17311","Bremer",19017,"IA",0.525868695,27.17082642,1.011285951,22.27964079,-92.0800476074219,42.9088096618652,763,25397,"Iowa"
"17316","Brevard",12009,"FL",0.615926089,-2.082382372,0.861937384,8.9193504,-80.930290222168,28.5562171936035,294,12391,"Florida"
"17339","Brewster",48043,"TX",0.763109125,-13.63512482,1.199171482,-9.522511719,-102.547988891602,29.7422389984131,2513,74978,"Texas"
"17399","Briscoe",48045,"TX",0,0,0.651041667,-46.80989583,-101.086944580078,34.7498931884766,2514,75028,"Texas"
"17406","Bristol",25005,"MA",0.696506999,9.230658142,0.844469626,2.256303909,-71.2014617919922,41.7514343261719,1186,37868,"Massachusetts"
"17468","Bristol",51520,"VA",1.804003724,3.829143389,1.745810056,29.78642924,-71.2014617919922,41.7514343261719,1186,37868,"Massachusetts"
"17530","Bristol",44001,"RI",0.570729719,-10.68971667,1.100693029,-1.576422456,-71.2014617919922,41.7514343261719,1186,37868,"Massachusetts"
"17592","Bristol Bay",2060,"AK",0,0,2.089864159,1.985370951,NA,NA,NA,NA,NA
"17593","Broadwater",30007,"MT",0.176460208,-3.017469561,0.882301041,-19.18122463,-111.216835021973,46.4324989318848,1568,46467,"Montana"
"17638","Bronx",36005,"NY",0.649441404,11.03116472,0.400512044,11.58079059,-73.8198852539062,40.8576202392578,1797,52976,"New york"
"17647","Brooke",54009,"WV",0.679983,-13.55984521,0.679983,17.31163864,-80.6151580810547,40.3362274169922,2937,86941,"West virginia"
"17658","Brookings",46011,"SD",0.600348202,-9.293104286,0.900522303,19.05280062,-97.1220703125,44.5417404174805,2335,69475,"South dakota"
"17666","Brooks",13027,"GA",0.454014788,48.68984304,0.324296277,6.207030743,-83.4742202758789,30.979829788208,371,15167,"Georgia"
"17718","Brooks",48047,"TX",0.834028357,-13.05850113,0.973033083,-21.10863992,-83.4742202758789,30.979829788208,371,15167,"Georgia"
"17770","Broome",36007,"NY",0.785410618,4.514226805,0.881686758,0.660073133,-76.1174468994141,42.3415832519531,1798,53005,"New york"
"17810","Broomfield",8014,"CO",1.094338408,1.62323227,0.756380959,-3.624752707,-104.965866088867,40.0096435546875,3085,91028,"Colorado"
"17822","Broward",12011,"FL",0.687981982,-0.460263013,0.790162821,3.054711709,-80.1224136352539,26.0924968719482,295,12401,"Florida"
"17838","Brown",55009,"WI",0.670121167,7.953454131,0.845443566,-2.625444724,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"17974","Brown",20013,"KS",0.50942435,-27.42886253,1.120733571,1.599592461,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18110","Brown",18013,"IN",0.267343938,35.99786125,0.802031814,1.998395936,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18246","Brown",46013,"SD",0.729014789,-14.91456753,0.755051031,24.17500615,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18382","Brown",27015,"MN",0.71168749,22.83726079,0.869840266,12.60082239,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18518","Brown",17009,"IL",0.43911007,52.87617096,0.292740047,-32.05503513,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18654","Brown",31017,"NE",0,0,1.700102006,32.39544373,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18790","Brown",39015,"OH",0.566687823,-9.451381423,0.498685284,-14.1877707,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"18926","Brown",48049,"TX",0.956099116,13.53975779,0.690516028,4.961198311,-98.8867874145508,31.5585174560547,2516,75062,"Texas"
"19062","Brule",46015,"SD",0.941796949,-30.25320884,0.753437559,-21.8835939,-99.4196395874023,43.7166786193848,2337,69506,"South dakota"
"19093","Brunswick",37019,"NC",0.757346259,5.407651589,1.009795012,-10.98909421,-78.1800918579102,33.907642364502,1866,55315,"North carolina"
"19160","Brunswick",51025,"VA",0.181840223,-36.3304643,0.303067038,-24.20293369,-78.1800918579102,33.907642364502,1866,55315,"North carolina"
"19227","Bryan",13029,"GA",0.796319236,13.71059484,0.766825931,-0.022569,-96.6121444702148,33.8503456115723,2106,61579,"Oklahoma"
"19335","Bryan",40013,"OK",0.674369465,8.570890064,0.494537607,-9.996305628,-96.6121444702148,33.8503456115723,2106,61579,"Oklahoma"
"19443","Buchanan",51027,"VA",0.389509218,-5.606336017,0.302951614,83.54323552,-81.8756713867188,37.3167419433594,2804,81767,"Virginia"
"19515","Buchanan",19019,"IA",0.332731248,-0.104572678,0.475330355,-37.56535792,-81.8756713867188,37.3167419433594,2804,81767,"Virginia"
"19587","Buchanan",29021,"MO",0.7934202,-3.014705905,0.715195673,2.933960475,-81.8756713867188,37.3167419433594,2804,81767,"Virginia"
"19659","Buckingham",51029,"VA",0.118252232,102.7789275,0.177378348,-49.30526814,-78.6212692260742,37.3912239074707,2805,81803,"Virginia"
"19694","Bucks",42017,"PA",0.753169455,6.199953458,0.773913529,3.516817589,-74.9715270996094,40.0554809570312,2221,64972,"Pennsylvania"
"19731","Buena Vista",51530,"VA",0.605785249,-19.10343783,0.454338937,-39.32757837,NA,NA,NA,NA,NA
"19732","Buena Vista",19021,"IA",0.437360288,-12.51044805,0.680338225,-19.94420083,NA,NA,NA,NA,NA
"19733","Buffalo",31019,"NE",0.870935634,0.092277704,0.912408759,16.5095296,-92.05712890625,44.5646591186523,2993,89118,"Wisconsin"
"19804","Buffalo",46017,"SD",0,0,0,0,-92.05712890625,44.5646591186523,2993,89118,"Wisconsin"
"19875","Buffalo",55011,"WI",0.227479527,54.89080983,1.592356688,14.1300704,-92.05712890625,44.5646591186523,2993,89118,"Wisconsin"
"19946","Bullitt",21029,"KY",0.500288628,-12.16003738,0.256558271,5.107647574,-85.4910354614258,38.0558586120605,973,28105,"Kentucky"
"19980","Bulloch",13031,"GA",0.776839097,11.02001748,0.707478464,-11.76071338,-81.8527450561523,32.6471366882324,373,15259,"Georgia"
"20019","Bullock",1011,"AL",0.2787068,-23.44620959,0.092902267,-48.96413973,-85.5941619873047,31.9939613342285,6,372,"Alabama"
"20063","Buncombe",37021,"NC",0.878106802,9.23140236,1.177461393,6.625219475,-82.4257049560547,35.4775466918945,1867,55366,"North carolina"
"20130","Bureau",17011,"IL",0.354609929,-4.369885434,0.827423168,-25.621022,-89.4559020996094,41.2415008544922,566,21985,"Illinois"
"20148","Burke",38013,"ND",0.890868597,74.78841871,1.781737194,74.78841871,-81.9444198608398,35.9817504882812,1868,55422,"North carolina"
"20240","Burke",13033,"GA",0.352283236,35.72885934,0.39631864,-8.383019948,-81.9444198608398,35.9817504882812,1868,55422,"North carolina"
"20332","Burke",37023,"NC",0.636971146,9.58067015,0.592271417,20.00471831,-81.9444198608398,35.9817504882812,1868,55422,"North carolina"
"20424","Burleigh",38015,"ND",0.629813376,5.128973625,0.618764019,-9.860707782,-100.078544616699,46.6330337524414,1966,58832,"North dakota"
"20455","Burleson",48051,"TX",0.695531212,31.96545528,0.695531212,-15.16506446,-96.4116134643555,30.3610343933105,2517,75080,"Texas"
"20483","Burlington",34005,"NJ",0.689314732,-4.816911309,0.618159663,18.18763668,-74.765266418457,40.1356925964355,1744,51352,"New jersey"
"20524","Burnet",48053,"TX",0.62301137,-14.36407263,1.13477071,55.97972486,-98.4284210205078,30.8365898132324,2518,75113,"Texas"
"20550","Burnett",55013,"WI",0.260960334,1.833246347,1.891962422,23.048506,-92.5498733520508,45.6360893249512,2994,89131,"Wisconsin"
"20576","Burt",31021,"NE",0.304275065,4.746691009,1.217100259,-6.891830215,-96.1537780761719,41.9691581726074,1632,49300,"Nebraska"
"20596","Butler",31023,"NE",0.121226815,1.672930052,0.484907261,-32.21804663,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"20739","Butler",21031,"KY",0.466019417,-1.59223301,0.310679612,-21.27378641,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"20882","Butler",39017,"OH",0.726965613,10.59318828,0.577296222,5.827922963,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21025","Butler",42019,"PA",0.570067171,-15.71418956,0.688382999,6.055524289,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21168","Butler",19023,"IA",0.066640011,-2.045848327,0.666400107,-30.03274881,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21311","Butler",29023,"MO",0.721399981,18.42890541,0.744670949,27.13916038,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21454","Butler",1013,"AL",0.837603469,2.813362239,0.492707923,-45.88770409,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21597","Butler",20015,"KS",0.770078669,17.51221398,0.483186616,-14.31011848,-97.1679077148438,37.4485206604004,861,26472,"Kansas"
"21740","Butte",6007,"CA",0.66446368,-2.644110577,0.62432829,12.46967091,-113.428451538086,43.8198127746582,528,20481,"Idaho"
"21882","Butte",46019,"SD",0.582637405,45.49912604,1.068168576,18.55484344,-113.428451538086,43.8198127746582,528,20481,"Idaho"
"22024","Butte",16023,"ID",0.762776506,-27.91762014,0.762776506,-27.91762014,-113.428451538086,43.8198127746582,528,20481,"Idaho"
"22166","Butts",13035,"GA",0.513522766,10.55678317,0.470729202,1.343717905,-83.9325866699219,33.449275970459,375,15365,"Georgia"
"22196","Cabarrus",37025,"NC",0.754803413,-5.114202128,0.661103679,-6.169661504,-80.6896514892578,35.3400382995605,1869,55463,"North carolina"
"22207","Cabell",54011,"WV",1.132747737,8.789092669,0.741434882,-10.99074236,-82.2309036254883,38.2735786437988,2938,86968,"West virginia"
"22233","Cache",49005,"UT",0.743601227,24.26139837,0.346450572,6.139944436,-111.509048461914,41.8316459655762,2749,79353,"Utah"
"22279","Caddo",40015,"OK",0.375208923,0.48436061,0.545758434,23.67305921,-98.0961074829102,35.3686828613281,2107,61600,"Oklahoma"
"22379","Caddo",22017,"LA",0.823426483,13.3307825,0.534435458,1.002319078,-98.0961074829102,35.3686828613281,2107,61600,"Oklahoma"
"22479","Calaveras",6009,"CA",0.649874507,24.28849946,0.851559699,-6.936690058,-120.38990020752,38.1246147155762,161,7154,"California"
"22514","Calcasieu",22019,"LA",0.836697024,17.55593193,0.446238413,3.984434096,-93.1285552978516,30.0573673248291,1088,32641,"Louisiana"
"22546","Caldwell",22021,"LA",0.404285426,-17.64705882,0.404285426,2.941176471,-87.7714080810547,37.2021484375,975,28179,"Kentucky"
"22673","Caldwell",37027,"NC",0.638162093,-10.44314408,0.503166266,9.634632824,-87.7714080810547,37.2021484375,975,28179,"Kentucky"
"22800","Caldwell",21033,"KY",0.785854617,27.66208252,0.785854617,-21.43871845,-87.7714080810547,37.2021484375,975,28179,"Kentucky"
"22927","Caldwell",29025,"MO",0.221385876,-48.16803188,0.442771751,-40.76346501,-87.7714080810547,37.2021484375,975,28179,"Kentucky"
"23054","Caldwell",48055,"TX",0.527505652,-4.976136649,0.477267018,20.36356024,-87.7714080810547,37.2021484375,975,28179,"Kentucky"
"23181","Caledonia",50005,"VT",0.613279107,74.02073412,0.871501888,-6.199350214,-72.0322570800781,44.2036933898926,2778,80771,"Vermont"
